id,ac,hl,flight,date,EGT1,EGT2,N11,N12,N21,N22,FF1,FF2
26807,777,HL7766,L497,2024-06-20 9:52,427.9,421,84.7,84.7,86.6,86.2,7280,7129
26811,777,HL7766,L498,2024-06-20 15:47,453.5,445.3,86.8,86.9,87.9,87.5,8333,8184
26818,777,HL7766,L498,2024-06-20 18:19,430.5,425.2,84.9,84.9,86.9,86.6,7749,7592
26826,777,HL7766,L653,2024-06-21 1:50,420.2,414.5,85.8,85.6,86.2,85.8,7384,7206
26842,777,HL7766,L653,2024-06-21 4:02,411.3,405.4,84.2,84.2,85.6,85.3,6874,6738
26858,777,HL7766,L654,2024-06-21 8:59,419.9,414.3,83.2,83.3,86.4,86.1,7767,7606
26868,777,HL7766,L654,2024-06-21 10:36,417.8,411.2,82.4,82.4,86.2,85.8,7565,7386
26886,777,HL7766,L653,2024-06-22 2:03,435.6,430.9,87.2,87.1,87,86.7,7543,7382
26904,777,HL7766,L653,2024-06-22 3:43,408.9,404.8,84.3,84.2,85.6,85.2,6773,6674
26915,777,HL7766,L654,2024-06-22 9:10,424.7,419.3,85.4,85.3,86.5,86.2,7437,7272
26925,777,HL7766,L654,2024-06-22 12:54,410.6,404.5,83.3,83.4,85.7,85.4,6761,6643
26964,777,HL7766,L497,2024-06-23 5:58,453.8,447.3,88.3,88.2,87.9,87.5,8601,8433
26985,777,HL7766,L497,2024-06-23 6:59,441.1,434.9,85.5,85.5,87.3,87,8284,8131
26988,777,HL7766,L498,2024-06-23 15:03,437.5,431.5,86.7,86.7,87.2,86.9,7540,7418
26995,777,HL7766,L498,2024-06-23 15:24,436.3,431,86.6,86.5,87,86.7,7472,7325
27024,777,HL7766,L695,2024-06-24 6:50,447.3,441.4,86.6,86.5,87.7,87.4,8621,8447
27043,777,HL7766,L696,2024-06-24 15:00,432.9,426.8,84.9,85,87.1,86.7,7710,7563
27052,777,HL7766,L696,2024-06-24 17:05,416.1,410.4,83.3,83.3,86.1,85.8,7211,7060
27062,777,HL7766,L653,2024-06-25 1:50,406,399.6,84.1,84,85.4,85,6817,6676
27078,777,HL7766,L653,2024-06-25 2:18,403.4,399.1,83.8,83.8,85.3,84.9,6686,6580
27088,777,HL7766,L654,2024-06-25 9:10,419.2,412.7,84.4,84.4,86.1,85.9,7157,7006
27098,777,HL7766,L654,2024-06-25 10:13,415.3,409.9,84,84,86,85.7,7082,6918
27140,777,HL7766,L927,2024-06-26 6:55,427.3,420.8,83.4,83.4,86.8,86.4,9629,9467
27164,777,HL7766,L927,2024-06-26 7:03,428.4,421.5,84,84,86.9,86.5,9813,9661
27169,777,HL7766,L928,2024-06-26 21:54,435.8,428.6,86.2,86.1,87.1,86.7,9185,9014
27206,777,HL7766,L928,2024-06-27 3:42,433.3,427.4,86.6,86.3,86.9,86.5,7668,7498
27216,777,HL7766,L455,2024-06-27 11:08,417.9,458.3,85.1,83.5,85.6,85.6,7189,7316
27224,777,HL7766,L455,2024-06-27 13:58,426.9,419,81.9,81.7,86.4,86,7561,7355
27230,777,HL7766,L456,2024-06-27 16:58,432,425.2,86,85.8,86.8,86.5,7637,7427
27234,777,HL7766,L456,2024-06-27 17:04,428.4,421.6,85.4,85.2,86.6,86.3,7525,7312
27240,777,HL7766,L171,2024-06-28 0:03,402.5,396,83.3,83.2,85.1,84.7,6694,6534
27247,777,HL7766,L171,2024-06-28 1:01,406.1,398.9,83.5,83.3,85.3,84.9,6765,6593
27256,777,HL7766,L172,2024-06-28 5:45,416.3,409.7,85.2,85,85.7,85.4,6924,6738
27269,777,HL7766,L172,2024-06-28 5:52,414,408.1,85.1,84.9,85.6,85.3,6877,6700
27280,777,HL7766,L659,2024-06-28 11:53,417,410.5,84.2,84.2,85.9,85.6,7366,7193
27287,777,HL7766,L659,2024-06-28 12:42,420.1,414.5,84.8,84.8,86.3,85.9,7468,7302
27307,777,HL7766,L660,2024-06-29 3:43,426.6,419,85.6,85.7,86.5,86.1,7583,7424
27325,777,HL7766,L660,2024-06-29 4:50,417.5,412.2,84.6,84.5,86.1,85.8,7253,7072
27415,777,HL7766,L498,2024-06-30 15:15,453.3,447.2,88.1,87.9,88,87.7,8035,7877
27416,777,HL7766,L498,2024-06-30 16:02,439.9,433.8,86.6,86.5,87.3,87,7585,7415
27422,777,HL7766,L653,2024-07-01 1:35,427.9,420.6,86.2,85.9,86.5,86,7348,7126
27438,777,HL7766,L653,2024-07-01 2:41,411,405.4,84.1,84,85.6,85.2,6778,6615
27450,777,HL7766,L654,2024-07-01 9:18,418.5,411.4,84.5,84.4,86,85.6,7236,7057
27459,777,HL7766,L654,2024-07-01 11:28,412.1,405.5,83.7,83.6,85.6,85.2,6877,6732
27484,777,HL7766,L653,2024-07-02 1:58,445.2,441,87.1,86.9,87.4,87.1,8145,7986
27496,777,HL7766,L653,2024-07-02 2:52,437.5,432.3,86.4,86.2,87.1,86.7,7984,7814
27506,777,HL7766,L654,2024-07-02 9:35,425.9,419.1,85.2,85.1,86.3,86,7445,7247
27514,777,HL7766,L654,2024-07-02 10:18,420.2,413.5,84.7,84.6,86.2,85.8,7293,7089
27561,777,HL7766,L695,2024-07-03 7:05,448.7,442.6,86.4,86.3,87.7,87.3,8594,8423
27577,777,HL7766,L696,2024-07-03 14:49,441.2,433.3,85.7,85.6,87.2,86.7,7470,7264
27589,777,HL7766,L696,2024-07-03 19:19,404.8,399.9,82.8,82.7,85.3,85,6625,6483
27621,777,HL7766,L497,2024-07-04 6:10,431.6,425,85.4,85.3,86.9,86.5,7743,7548
27642,777,HL7766,L497,2024-07-04 10:33,415.9,410.5,84.2,84.1,85.9,85.5,6691,6569
27647,777,HL7766,L498,2024-07-04 15:29,436.5,430,86.2,86.1,87.1,86.8,7467,7292
27657,777,HL7766,L498,2024-07-04 18:46,408.7,403.4,82.5,82.4,85.6,85.2,6922,6744
27667,777,HL7766,L653,2024-07-05 1:40,431.6,427.1,85.7,85.5,86.8,86.4,7880,7695
27684,777,HL7766,L653,2024-07-05 1:45,435.6,432,86.6,86.4,87.1,86.7,8060,7901
27707,777,HL7766,L658,2024-07-05 15:32,435.5,427.3,81.8,81.6,87,86.6,8360,8158
27714,777,HL7766,L658,2024-07-05 19:10,417.2,411.8,84.6,84.5,86.1,85.8,7142,6974
27749,777,HL7766,L627,2024-07-06 7:15,435.6,429.7,85.5,85.5,87.1,86.7,8232,8097
27764,777,HL7766,L627,2024-07-06 8:12,433,427,85.1,85.1,87,86.6,8138,7987
27770,777,HL7766,L628,2024-07-06 16:16,421.6,415,83.6,83.6,85.8,85.4,7586,7389
27777,777,HL7766,L628,2024-07-06 19:41,415.4,408.6,82.2,82.1,86.1,85.7,7584,7397
27786,777,HL7766,L653,2024-07-07 1:58,436.2,431.9,85,84.9,87.1,86.8,8026,7856
27801,777,HL7766,L653,2024-07-07 2:56,415.6,412.3,83.2,83.2,86.1,85.8,7513,7347
27812,777,HL7766,L654,2024-07-07 9:48,420.1,414.2,84.9,84.8,86.2,85.8,7284,7112
27821,777,HL7766,L654,2024-07-07 12:16,411.3,405.6,83.4,83.4,85.7,85.3,6872,6707
27848,777,HL7766,L927,2024-07-08 5:49,464.4,458.7,87.1,87.1,88.7,88.4,10196,10021
27870,777,HL7766,L927,2024-07-08 16:54,399.9,393.9,79.8,79.6,85.1,84.7,7879,7647
27878,777,HL7766,L928,2024-07-08 20:51,424.6,419.4,86.6,86.3,86.4,86,8716,8550
27890,777,HL7766,L928,2024-07-09 4:23,426,419.8,85.5,85.3,86.3,85.9,6754,6596
27895,777,HL7766,L455,2024-07-09 10:46,435.6,429.8,86.8,86.5,87,86.6,7542,7341
27899,777,HL7766,L455,2024-07-09 11:26,425.4,418.9,85.5,85.3,86.4,86,7150,6961
27906,777,HL7766,L456,2024-07-09 17:08,427.8,419.8,81.7,81.6,86.6,86.1,7798,7581
27909,777,HL7766,L456,2024-07-09 17:30,433.3,425.8,82.3,82.3,86.9,86.5,7815,7636
27919,777,HL7766,L927,2024-07-10 5:46,435.8,429.4,83.5,83.5,87.2,86.8,9502,9331
27937,777,HL7766,L927,2024-07-10 14:33,449.5,441.4,87.1,86.8,87.5,87.2,7526,7332
27943,777,HL7766,L928,2024-07-10 21:13,427.7,421.5,85,84.9,86.7,86.3,8748,8569
27965,777,HL7766,L928,2024-07-10 23:46,465.9,459.6,88,87.8,88.5,88.1,8740,8548
27972,777,HL7766,L455,2024-07-11 10:49,424.7,416.9,85.2,85,86.2,85.8,7137,6913
27981,777,HL7766,L455,2024-07-11 11:02,422.4,415,85.4,85.2,86.2,85.8,7111,6924
27987,777,HL7766,L456,2024-07-11 17:16,427,418.8,84.7,84.6,86.6,86.2,7247,7048
27991,777,HL7766,L456,2024-07-11 18:45,412.7,406.2,83.8,83.8,85.8,85.5,6959,6771
28033,777,HL7766,L695,2024-07-12 6:59,430.1,423.2,84.9,84.8,86.6,86.3,8216,8007
28047,777,HL7766,L696,2024-07-12 15:22,439.4,433.2,85.2,85.2,87.3,87,7831,7651
28055,777,HL7766,L696,2024-07-12 16:31,432.8,426.2,84.6,84.6,87.1,86.7,7711,7511
28064,777,HL7766,L653,2024-07-13 1:45,434.5,426.7,86.1,85.9,86.8,86.4,7927,7701
28079,777,HL7766,L653,2024-07-13 3:21,435.7,429.3,86.8,86.4,86.8,86.4,7585,7386
28089,777,HL7766,L654,2024-07-13 9:01,434,425,86.1,85.9,86.8,86.4,7660,7414
28095,777,HL7766,L654,2024-07-13 10:31,423.1,416.1,85,84.9,86.3,85.9,7233,7037
28140,777,HL7766,L497,2024-07-14 5:53,452.7,446.5,89.1,88.8,87.9,87.6,8706,8527
28153,777,HL7766,L497,2024-07-14 8:37,448.8,442,86.8,86.6,87.5,87.2,7947,7740
28160,777,HL7766,L498,2024-07-14 15:14,457.2,450.3,86.8,86.5,88,87.7,8241,8060
28169,777,HL7766,L498,2024-07-14 18:26,431.5,425.5,84.6,84.5,86.9,86.5,7558,7362
28173,777,HL7766,L657,2024-07-15 1:30,435.6,426.8,87.5,87.2,86.7,86.2,7756,7558
28188,777,HL7766,L657,2024-07-15 4:13,419.9,412.5,85.2,85,86,85.6,7074,6898
28211,777,HL7766,L658,2024-07-15 15:31,428.5,420,83.8,83.7,86.9,86.5,7986,7787
28218,777,HL7766,L658,2024-07-15 18:13,409.4,402,82.8,82.7,85.7,85.3,7175,6966
28243,777,HL7766,L497,2024-07-16 6:00,424.5,415.1,84.6,84.5,86.3,85.9,7556,7331
28255,777,HL7766,L497,2024-07-16 9:17,420.6,413.4,84.9,84.7,86.1,85.7,7011,6816
28260,777,HL7766,L498,2024-07-16 14:57,442.7,435,84.5,84.5,87.5,87.2,8051,7892
28271,777,HL7766,L498,2024-07-16 16:51,434.3,426.2,83.8,83.7,86.9,86.6,7853,7643
28298,777,HL7766,L927,2024-07-17 7:42,446.6,439.8,85.5,85.5,87.8,87.4,9541,9358
28319,777,HL7766,L927,2024-07-17 9:35,451.6,444,87,86.8,87.8,87.4,8810,8620
28323,777,HL7766,L928,2024-07-17 22:30,425,416.4,85.1,84.9,86.5,86,8857,8623
28356,777,HL7766,L928,2024-07-18 1:28,441.4,434,85,84.9,87.3,86.9,8341,8138
28373,777,HL7766,L615,2024-07-18 12:49,435.1,426.7,85.7,85.5,87,86.6,7796,7578
28382,777,HL7766,L615,2024-07-18 14:04,417.3,409.7,84.4,84.2,86.1,85.7,7483,7281
28388,777,HL7766,L616,2024-07-18 18:11,414.4,405.9,83.9,83.7,85.7,85.3,7122,6908
28394,777,HL7766,L616,2024-07-18 19:16,407.4,401.2,83.6,83.5,85.5,85.1,7018,6843
28426,777,HL7766,L695,2024-07-19 5:56,447.8,440.7,87.9,87.6,87.7,87.3,8370,8197
28453,777,HL7766,L696,2024-07-19 15:01,442.6,434.6,85.3,85.2,87.3,87,7792,7588
28462,777,HL7766,L696,2024-07-19 19:45,410.3,405,82.8,82.7,85.8,85.4,7174,6970
28519,777,HL7766,L615,2024-07-20 12:41,429.4,421.5,85.2,85.1,86.7,86.3,7685,7453
28526,777,HL7766,L615,2024-07-20 13:20,416,410.1,84.4,84.4,86,85.6,7440,7260
28530,777,HL7766,L616,2024-07-20 19:04,422.2,412.7,84.9,84.6,85.6,85.2,6827,6620
28536,777,HL7766,L616,2024-07-20 20:48,403.7,398.9,84,83.8,85.1,84.7,6487,6324
28555,777,HL7766,L897,2024-07-21 4:04,407.9,400.2,82.8,82.6,85.4,85,6942,6708
28561,777,HL7766,L897,2024-07-21 4:07,407.6,400.1,83,82.8,85.5,85.1,7003,6742
28627,777,HL7766,L695,2024-07-22 7:57,448.3,446.6,88,88.1,87.7,87.4,8384,8329
28647,777,HL7766,L696,2024-07-22 15:59,453.5,447.5,86.1,86.6,87.8,87.6,8065,8012
28657,777,HL7766,L696,2024-07-22 18:35,431.3,425.6,84.5,84.8,86.7,86.6,7622,7488
28702,777,HL7766,L497,2024-07-23 9:40,452.5,449.7,87.8,87.9,87.9,87.6,8479,8405
28712,777,HL7766,L497,2024-07-23 14:37,438.6,434,86.1,86.2,87.1,86.9,7278,7154
28718,777,HL7766,L498,2024-07-23 18:40,451.2,447.2,85.9,86.1,87.8,87.6,8018,7936
28733,777,HL7766,L498,2024-07-23 20:16,438.9,435.6,83.9,84.2,87.2,87,8003,7896
28753,777,HL7766,L695,2024-07-24 6:05,435.5,432.9,87.9,88,86.8,86.5,7763,7659
28777,777,HL7766,L696,2024-07-24 14:29,454.5,451,86.5,86.8,87.9,87.7,8111,8046
28788,777,HL7766,L696,2024-07-24 16:53,430.4,427.6,84.3,84.6,86.8,86.6,7481,7384
28798,777,HL7766,L845,2024-07-24 23:48,423.3,417.4,80,80.2,86.1,85.7,7466,7327
28799,777,HL7766,L845,2024-07-24 23:48,423,417.1,79.9,80.1,86.1,85.7,7450,7308
28826,777,HL7766,L497,2024-07-25 6:08,447,444.2,85.1,85.5,87.7,87.5,8788,8726
28845,777,HL7766,L497,2024-07-25 9:36,442,440,86.1,86.3,87.3,87.1,7818,7732
28861,777,HL7766,L498,2024-07-25 15:25,450.1,447.4,86.2,86.5,87.9,87.7,8052,7989
28872,777,HL7766,L498,2024-07-25 20:20,424.2,420.7,85.5,85.6,86.2,86,6745,6682
28882,777,HL7766,L653,2024-07-26 1:47,415,411.7,84.1,84.4,86.2,85.9,7218,7124
28897,777,HL7766,L653,2024-07-26 5:23,416.6,415,85.6,85.7,85.9,85.6,6684,6606
28907,777,HL7766,L654,2024-07-26 9:14,423.6,420.4,85,85.3,86.3,86.1,7322,7241
28917,777,HL7766,L654,2024-07-26 9:49,416.8,414.4,84.4,84.6,86,85.8,7159,7079
29008,777,HL7766,L657,2024-07-28 2:19,432,428.8,85.6,85.8,86.9,86.6,7808,7720
29027,777,HL7766,L657,2024-07-28 5:07,418.2,416.1,83.1,83.4,86.4,86.2,7458,7377
29054,777,HL7766,L658,2024-07-28 15:47,416.6,414.2,84.6,84.9,85.9,85.7,7115,7046
29053,777,HL7766,L658,2024-07-28 15:47,416.6,414.2,84.6,84.9,85.9,85.7,7115,7046
29063,777,HL7766,L658,2024-07-28 15:53,411.6,408.9,83.9,84.2,85.7,85.5,6910,6849
29093,777,HL7766,L951,2024-07-29 6:21,452.7,447.2,80,80.2,86.4,86,8030,7926
29107,777,HL7766,L951,2024-07-29 13:36,415.6,412.9,83.6,83.9,85.9,85.6,6537,6461
29120,777,HL7766,L952,2024-07-29 19:06,445.7,445,85.6,85.9,87.7,87.4,7982,7918
29138,777,HL7766,L952,2024-07-29 22:50,441.1,438.3,87.1,87.1,87.1,86.9,7176,7067
29150,777,HL7766,L497,2024-07-30 5:47,438.2,434.7,85.4,85.7,87.4,87.1,8356,8289
29167,777,HL7766,L497,2024-07-30 6:09,432.1,428.8,85.1,85.4,87.1,86.8,8165,8120
29174,777,HL7766,L498,2024-07-30 15:05,456.9,449.1,87.8,88.1,87.8,87.7,8028,7930
29189,777,HL7766,L498,2024-07-30 20:30,406.2,401.3,80.2,80.4,85.2,84.9,6827,6730
29219,777,HL7766,L643,2024-07-31 6:48,435,432.7,85.9,86.1,87.1,86.8,7894,7808
29231,777,HL7766,L643,2024-07-31 8:07,419.3,417.8,84.5,84.8,86.3,86.1,7393,7341
29238,777,HL7766,L644,2024-07-31 15:18,410.4,407.4,83.3,83.6,85.8,85.5,7410,7315
29248,777,HL7766,L644,2024-07-31 15:37,413.2,412.1,84.1,84.4,86,85.8,7732,7665
29277,777,HL7766,L951,2024-08-01 6:08,439.1,434.7,81.5,81.8,87.1,86.8,8464,8424
29300,777,HL7766,L951,2024-08-01 11:20,433.5,430.5,85.7,85.9,86.8,86.6,7052,6972
29310,777,HL7766,L952,2024-08-01 19:35,454,451.6,86.9,87.1,88.1,87.9,8314,8240
29326,777,HL7766,L952,2024-08-01 21:58,449,446.9,87,87,87.6,87.4,7755,7648
29337,777,HL7766,L695,2024-08-02 6:03,444.6,444.1,87.3,87.5,87.4,87.2,8271,8225
29361,777,HL7766,L696,2024-08-02 14:37,434.8,430.8,84.5,84.9,87.1,86.8,7648,7586
29370,777,HL7766,L696,2024-08-02 19:02,405.2,402.7,82.8,83.1,85.3,85,6721,6663
29386,777,HL7766,L653,2024-08-03 1:50,416.9,414.7,83.8,84.2,86,85.8,7300,7246
29400,777,HL7766,L653,2024-08-03 4:58,401.2,405,83.7,83.7,85.2,84.9,6713,6672
29410,777,HL7766,L654,2024-08-03 9:21,424,423.7,83.9,84.3,86.8,86.5,8044,8012
29420,777,HL7766,L654,2024-08-03 10:16,420.3,419.6,85.2,85.4,86.3,86,7422,7357
29462,777,HL7766,L951,2024-08-04 5:58,448.5,448.5,83.6,84,86.9,86.5,8894,8840
29484,777,HL7766,L951,2024-08-04 10:00,426.6,424.6,85.1,85.4,86.7,86.4,7567,7501
29500,777,HL7766,L952,2024-08-04 19:13,455.8,454.5,87.3,87.5,88.2,87.9,8410,8358
29520,777,HL7766,L952,2024-08-04 21:03,443.3,442.3,85.9,86.2,87.6,87.4,7959,7906
29544,777,HL7766,L951,2024-08-05 9:02,443.2,443.4,86.3,86.6,87.8,87.5,8530,8494
29559,777,HL7766,L951,2024-08-05 13:32,423.2,423.5,84.3,84.6,86.5,86.3,7226,7198
29563,777,HL7766,L952,2024-08-05 20:14,445.7,443.4,82.4,82.8,87.7,87.4,8486,8449
29584,777,HL7766,L952,2024-08-05 23:18,430.7,429.6,85.4,85.6,86.8,86.6,7285,7219
29594,777,HL7766,L497,2024-08-06 6:35,436.2,433.3,85.9,86.1,87,86.7,7870,7810
29614,777,HL7766,L497,2024-08-06 11:54,424.6,424.1,84.9,85.2,86.4,86.1,6878,6826
29619,777,HL7766,L498,2024-08-06 15:24,434.2,432.1,85.8,86.1,86.9,86.7,7418,7359
29630,777,HL7766,L498,2024-08-06 20:41,421,417.7,81.1,81.4,86.4,86,7710,7678
29732,777,HL7766,L455,2024-08-08 11:06,426.8,423.6,86.4,86.6,86.4,86,7353,7282
29742,777,HL7766,L455,2024-08-08 12:45,423.1,422.9,85.4,85.6,86.3,85.9,7040,6971
29753,777,HL7766,L456,2024-08-08 17:06,416.3,414.1,84.4,84.8,86,85.7,7051,7021
29760,777,HL7766,L456,2024-08-08 18:20,414.9,412.7,84.1,84.4,85.9,85.6,6885,6849
29839,777,HL7766,L653,2024-08-10 1:41,425.6,423.2,83.6,83.9,86.6,86.3,7638,7553
29858,777,HL7766,L653,2024-08-10 4:30,407.7,406.5,84.2,84.4,85.5,85.1,6777,6732
29869,777,HL7766,L654,2024-08-10 9:36,408.8,409.5,83.9,83.9,85.6,85.3,7073,6996
29880,777,HL7766,L654,2024-08-10 9:52,410.8,411.7,84.1,84.1,85.7,85.5,7081,7016
29930,777,HL7766,L951,2024-08-11 6:15,462,461.5,86.2,86.6,87.9,87.6,8453,8441
29955,777,HL7766,L951,2024-08-11 13:36,417.2,415.4,83.6,84,86.2,85.9,7035,6994
29969,777,HL7766,L952,2024-08-11 19:14,432.9,430.5,81.2,81.5,86.9,86.5,8109,8047
29989,777,HL7766,L952,2024-08-11 22:53,414.7,413.1,83.8,84.1,85.9,85.7,6833,6786
30003,777,HL7766,L695,2024-08-12 6:02,432.7,431.5,86.2,86.4,86.9,86.6,7895,7834
30024,777,HL7766,L696,2024-08-12 14:55,441.9,439.2,87.5,87.7,87.5,87.1,7899,7837
30036,777,HL7766,L696,2024-08-12 16:36,425,423,85,85.3,86.4,86.2,7193,7148
30069,777,HL7766,L951,2024-08-13 6:42,450.2,448.4,82.7,83.2,86.7,86.2,8427,8392
30092,777,HL7766,L951,2024-08-13 11:48,424.6,422,85.4,85.5,86.2,85.9,7022,6961
30101,777,HL7766,L952,2024-08-13 19:24,433.6,431.8,84.9,85.3,87,86.8,7837,7750
30115,777,HL7766,L952,2024-08-13 20:22,432.2,431.6,85,85.3,87,86.8,7750,7692
30125,777,HL7766,L951,2024-08-14 6:09,429.2,426.8,80.6,80.9,86.4,86,8377,8345
30141,777,HL7766,L951,2024-08-14 10:26,429.7,426.8,85.2,85.4,86.8,86.5,7601,7510
30150,777,HL7766,L952,2024-08-14 19:14,442.6,441.4,84.2,84.6,87.8,87.6,8630,8592
30167,777,HL7766,L952,2024-08-14 19:17,441.8,440.7,84.1,84.5,87.7,87.5,8622,8568
30178,777,HL7766,L497,2024-08-15 5:51,424.2,422.2,85.5,85.8,86.3,86.1,7692,7635
30202,777,HL7766,L497,2024-08-15 7:51,424,423,86,86.1,86.3,86,7230,7153
30209,777,HL7766,L498,2024-08-15 15:10,447.9,445.9,86.4,86.7,87.7,87.5,8205,8136
30220,777,HL7766,L498,2024-08-15 15:53,437.2,435.3,85.5,85.8,87.2,86.9,7999,7933
30232,777,HL7766,L855,2024-08-16 2:43,411,406.4,78.9,79.2,85.3,85,7176,7102
30235,777,HL7766,L855,2024-08-16 2:46,412.4,407.4,79,79.2,85.4,85,7205,7120
30258,777,HL7766,L407,2024-08-16 12:21,430.1,427.1,84.8,85.2,87,86.7,8428,8394
30273,777,HL7766,L407,2024-08-16 19:23,395.1,393.8,82.7,83,84.9,84.5,6673,6633
30281,777,HL7766,L408,2024-08-16 23:59,426.2,424.7,85.3,85.7,86.7,86.3,8464,8396
30317,777,HL7766,L408,2024-08-17 1:38,419.3,417.8,84.7,85,86.3,86,7802,7756
30325,777,HL7766,L721,2024-08-17 11:06,400.7,396.3,80.4,80.7,85.1,84.7,7018,6940
30331,777,HL7766,L721,2024-08-17 11:22,399.3,395.2,80.3,80.7,85,84.6,6904,6842
30359,777,HL7766,L722,2024-08-18 0:55,389.5,384.9,79.3,79.6,84.3,83.9,6415,6372
30362,777,HL7766,L722,2024-08-18 0:58,389.8,385.1,79.2,79.5,84.3,83.9,6407,6355
30379,777,HL7766,L497,2024-08-18 6:02,430.7,428.9,85.7,85.9,86.7,86.4,7842,7775
30400,777,HL7766,L497,2024-08-18 11:22,417.8,414.4,84.4,84.7,85.9,85.6,6777,6745
30406,777,HL7766,L498,2024-08-18 15:23,446.9,445,87.4,87.6,87.9,87.6,8299,8283
30417,777,HL7766,L498,2024-08-18 20:08,419.4,416.9,86.2,86.4,86.1,85.7,7020,6955
30507,777,HL7766,L951,2024-08-20 6:52,436,433.6,82.1,82.4,87.3,86.9,8640,8609
30521,777,HL7766,L951,2024-08-20 13:50,412.9,410.5,83.9,84.2,85.8,85.5,6692,6662
30530,777,HL7766,L952,2024-08-20 19:21,442.5,443.7,85.2,85.6,87,86.7,8016,7980
30544,777,HL7766,L952,2024-08-20 23:23,404.7,403.9,83.3,83.6,85.4,85.1,6763,6740
30558,777,HL7766,L927,2024-08-21 6:36,458.7,471.5,84.8,85.2,88.4,87.9,9568,9708
30588,777,HL7766,L927,2024-08-21 15:13,427.5,425.9,85.8,85.9,86.6,86.2,7202,7130
30594,777,HL7766,L928,2024-08-21 21:31,405.2,404.2,84.7,84.9,85.5,85.1,8284,8229
30633,777,HL7766,L928,2024-08-22 0:39,433.4,433,86.3,86.5,86.9,86.6,7683,7620
30644,777,HL7766,L455,2024-08-22 10:55,434.4,432.5,86.2,86.4,86.8,86.4,7442,7360
30654,777,HL7766,L455,2024-08-22 11:05,426.2,425,85.8,86,86.4,86.1,7290,7234
30661,777,HL7766,L456,2024-08-22 17:27,418.4,416.4,84.5,84.8,86,85.7,7169,7112
30666,777,HL7766,L456,2024-08-22 19:40,417.9,413.1,81.2,81.5,85.9,85.5,7098,7031
30698,777,HL7766,L951,2024-08-23 6:49,447.1,444.6,86.5,86.8,87.7,87.4,8607,8579
30717,777,HL7766,L951,2024-08-23 12:42,422.7,421.4,84.5,84.8,86.4,86.1,7391,7356
30730,777,HL7766,L952,2024-08-23 19:02,430.2,429.5,84.5,84.9,86.8,86.5,7673,7625
30755,777,HL7766,L952,2024-08-23 19:29,425.8,425.2,84.4,84.9,86.7,86.4,7579,7546
30766,777,HL7766,L951,2024-08-24 6:12,440.9,440.5,86,86.4,87.3,86.9,8534,8517
30795,777,HL7766,L951,2024-08-24 9:37,443.3,442.8,86.9,87.1,87.5,87.2,7996,7962
30804,777,HL7766,L952,2024-08-24 19:16,440.2,440.5,87.1,87.3,87.1,86.9,7870,7822
30824,777,HL7766,L952,2024-08-24 19:43,437.3,435.9,86.5,86.7,87,86.8,7691,7635
30839,777,HL7766,L927,2024-08-25 5:41,460.4,457.6,86.6,87.2,88.4,88.1,9974,9977
30874,777,HL7766,L927,2024-08-25 8:13,458.4,455.9,86.6,87,88.5,88.2,9152,9149
30883,777,HL7766,L928,2024-08-25 21:14,409.4,408.8,84.3,84.6,85.6,85.3,7956,7908
30913,777,HL7766,L928,2024-08-26 5:12,410.5,409.4,83.4,83.8,85.6,85.4,6769,6757
30972,777,HL7766,L455,2024-08-27 10:56,434.5,432.6,86.7,86.8,86.8,86.5,7407,7336
30980,777,HL7766,L455,2024-08-27 13:21,409.9,408.8,84.3,84.4,85.5,85.2,6779,6750
30986,777,HL7766,L456,2024-08-27 17:08,416.4,415.6,84.1,84.3,86,85.7,7074,7033
30990,777,HL7766,L456,2024-08-27 18:49,416.1,415.6,84.3,84.5,86,85.7,7021,7009
31010,777,HL7766,L695,2024-08-28 6:12,435.2,434.5,85.8,86,87.1,86.8,7697,7667
31023,777,HL7766,L696,2024-08-28 14:11,425.9,425.4,83.9,84.2,86.5,86.2,7562,7522
31037,777,HL7766,L696,2024-08-28 16:51,414.9,415.2,83.4,83.6,86.2,85.9,7336,7302
31051,777,HL7766,L653,2024-08-29 1:44,430.7,428.6,85.5,85.7,86.6,86.2,7114,7045
31067,777,HL7766,L653,2024-08-29 3:24,413,412.1,84.3,84.4,85.7,85.4,6833,6799
31076,777,HL7766,L654,2024-08-29 9:10,411.1,409.3,83.3,83.5,85.6,85.3,6873,6828
31075,777,HL7766,L654,2024-08-29 9:10,411.1,409.3,83.3,83.5,85.6,85.3,6873,6828
31083,777,HL7766,L654,2024-08-29 10:43,405,404.2,83,83.2,85.4,85.1,6787,6754
31122,777,HL7766,L695,2024-08-30 5:41,437.7,436.1,86.1,86.2,87.2,86.8,7874,7812
31142,777,HL7766,L696,2024-08-30 14:20,437.9,437.2,85.1,85.3,87.1,86.7,7943,7907
31153,777,HL7766,L696,2024-08-30 16:58,412.6,413.4,83,83.3,86,85.7,7241,7210
31161,777,HL7766,L831,2024-08-30 23:38,401.7,398,79.3,79.4,84.9,84.5,6868,6808
31165,777,HL7766,L831,2024-08-30 23:38,401.8,398.1,79.3,79.4,84.9,84.6,6867,6810
31194,777,HL7766,L187,2024-08-31 8:34,396.8,397.4,82,82.1,85,84.7,6727,6717
31199,777,HL7766,L187,2024-08-31 8:35,395.4,396.1,81.8,82,84.9,84.6,6677,6665
31207,777,HL7766,L188,2024-08-31 12:02,402,399.5,79.9,80.1,85.1,84.7,6888,6820
