id,ac,hl,flight,date,EGT1,EGT2,N11,N12,N21,N22,FF1,FF2
19473,777,HL7766,L659,2023-06-30 12:17,411.5,423.4,85.5,86,85.9,86.1,7016,7177
19501,777,HL7766,L660,2023-07-01 3:40,407,419.6,82.4,82.9,86,86.1,7409,7621
19518,777,HL7766,L660,2023-07-01 4:16,406.2,417.8,82.4,82.9,86,86,7388,7562
19583,777,HL7766,L461,2023-07-02 10:33,392.5,403.7,83.4,83.9,84.9,85,6572,6753
19591,777,HL7766,L461,2023-07-02 11:52,381.8,393.4,82.1,82.6,84.3,84.5,6236,6397
19601,777,HL7766,L462,2023-07-02 17:20,410.7,420.4,78.9,79.5,85.5,85.5,7222,7457
19609,777,HL7766,L462,2023-07-02 17:23,408.8,418.6,78.7,79.3,85.4,85.4,7152,7390
19634,777,HL7766,L951,2023-07-03 5:54,427.9,441.6,85.5,86,87.2,87.3,8159,8364
19654,777,HL7766,L951,2023-07-03 13:32,397.5,409.8,83,83.6,85.2,85.4,6390,6569
19667,777,HL7766,L952,2023-07-03 19:15,435.3,445.4,86.4,86.9,86.9,87,7602,7768
19687,777,HL7766,L952,2023-07-03 20:30,417.4,430.5,84.9,85.5,86.4,86.5,7096,7290
19718,777,HL7766,L659,2023-07-04 12:43,427,436.6,86.2,86.7,86.7,86.7,7232,7377
19727,777,HL7766,L659,2023-07-04 13:25,410.4,421.4,85,85.5,85.9,86,6866,7026
19756,777,HL7766,L660,2023-07-05 3:43,400.8,411.1,81.5,82,85.5,85.6,7222,7435
19775,777,HL7766,L660,2023-07-05 5:21,391.6,404.1,82.7,83.3,84.9,85.1,6603,6806
19785,777,HL7766,L407,2023-07-05 12:17,457.5,468.3,89,89.5,88.5,88.6,8947,9129
19810,777,HL7766,L407,2023-07-05 19:13,400.7,411.8,84,84.4,85.4,85.5,7038,7210
19815,777,HL7766,L408,2023-07-05 23:27,427,437.8,86.4,86.9,86.8,86.8,8110,8265
19849,777,HL7766,L408,2023-07-05 23:55,424.5,435.5,86.8,87.2,86.8,86.8,8094,8248
19900,777,HL7766,L765,2023-07-07 2:06,388,397.9,81.2,81.7,84.5,84.6,6156,6306
19901,777,HL7766,L765,2023-07-07 2:08,387,395.5,81.1,81.6,84.5,84.5,6131,6264
19909,777,HL7766,L766,2023-07-07 6:23,397.9,410.5,82.8,83.4,85.4,85.6,6830,7054
19916,777,HL7766,L766,2023-07-07 7:13,399.5,412.4,82.8,83.3,85.5,85.6,6701,6904
19926,777,HL7766,L407,2023-07-07 12:53,434.5,446.8,85.8,86.3,87.5,87.6,8570,8795
19943,777,HL7766,L407,2023-07-07 19:49,394.7,405.9,83.4,83.9,85.1,85.2,6775,6951
19948,777,HL7766,L408,2023-07-08 0:05,411.7,424,84.2,84.7,86.1,86.3,7873,8110
19982,777,HL7766,L408,2023-07-08 0:16,410.7,423.6,84.2,84.7,86.1,86.3,7874,8112
20046,777,HL7766,L671,2023-07-09 8:55,429.5,439.7,86.4,86.8,86.9,87,7853,8017
20056,777,HL7766,L671,2023-07-09 10:12,415.3,426.2,84.7,85.2,86.3,86.4,7392,7580
20062,777,HL7766,L672,2023-07-09 16:35,411.6,422.7,84.4,84.9,86,86.1,7467,7652
20077,777,HL7766,L672,2023-07-09 20:12,400,411.5,83.3,83.8,85.4,85.5,6775,6966
20097,777,HL7766,L955,2023-07-10 6:47,402.4,416.5,83.7,84.2,85.6,85.8,7776,8003
20117,777,HL7766,L955,2023-07-10 9:07,425.3,436,85.6,86.1,86.9,87,7553,7750
20123,777,HL7766,L956,2023-07-10 20:21,406.5,420.8,83.1,83.7,85.2,85.4,8009,8253
20144,777,HL7766,L956,2023-07-11 1:56,409.7,407.6,83.7,83.6,85.8,85.3,6638,6577
20163,777,HL7766,L615,2023-07-11 12:44,409.7,421.1,84.4,85,85.9,86,7366,7571
20168,777,HL7766,L615,2023-07-11 14:50,403.1,415.1,83.5,84.1,85.6,85.7,7065,7279
20196,777,HL7766,L616,2023-07-11 18:08,404.5,414.1,81.6,82.1,85.7,85.8,7227,7430
20195,777,HL7766,L616,2023-07-11 18:55,398,410,80.8,81.4,85.3,85.4,6925,7168
20209,777,HL7766,L955,2023-07-12 8:14,436.2,449.5,86.8,87.3,87.7,87.7,8513,8709
20228,777,HL7766,L955,2023-07-12 15:06,423.4,434.3,85.1,85.5,86.5,86.7,6872,7034
20236,777,HL7766,L956,2023-07-12 21:30,413.7,424.7,85,85.4,86.3,86.4,8671,8869
20256,777,HL7766,L956,2023-07-12 23:53,436.3,447.4,85.1,85.6,87.4,87.6,8229,8465
20264,777,HL7766,L615,2023-07-13 13:29,417.8,430.2,84.8,85.4,86.4,86.6,7417,7624
20270,777,HL7766,L615,2023-07-13 15:44,404.6,416.2,83.8,84.3,85.7,85.9,7103,7316
20278,777,HL7766,L616,2023-07-13 19:11,405,416.6,84.1,84.6,85.6,85.8,6941,7131
20283,777,HL7766,L616,2023-07-13 21:15,420.2,430,80.7,81.2,85.3,85.4,6876,7072
20287,777,HL7766,L893,2023-07-14 1:12,403.7,411.7,82.2,82.7,85.5,85.5,6573,6740
20289,777,HL7766,L893,2023-07-14 1:14,404.9,413.1,82.3,82.8,85.6,85.6,6590,6755
20311,777,HL7766,L407,2023-07-14 12:22,445.9,457.7,86.5,86.9,88,88.2,8738,8953
20328,777,HL7766,L407,2023-07-14 19:09,399.8,412,83.8,84.2,85.4,85.5,6953,7136
20331,777,HL7766,L408,2023-07-14 23:35,419.9,431,85.8,86.2,86.5,86.6,7817,7987
20363,777,HL7766,L408,2023-07-14 23:55,416.7,429.4,85.4,85.8,86.4,86.5,7695,7876
20371,777,HL7766,L177,2023-07-15 11:50,417.2,429.2,84.9,85.4,86.2,86.3,6971,7159
20376,777,HL7766,L177,2023-07-15 13:03,397.5,410.5,83.4,83.8,85.2,85.4,6572,6748
20390,777,HL7766,L178,2023-07-15 17:38,409.6,420.6,84,84.6,85.8,86,6917,7117
20397,777,HL7766,L178,2023-07-15 18:32,402.2,414.2,83.6,84.1,85.5,85.6,6765,6957
20428,777,HL7766,L955,2023-07-16 6:17,440.9,452,84.9,85.3,87.5,87.7,9023,9255
20430,777,HL7766,L955,2023-07-16 6:17,440.9,452,84.9,85.3,87.5,87.7,9023,9255
20459,777,HL7766,L955,2023-07-16 15:48,375.3,385.3,80.2,80.7,84,84.1,6821,7025
20465,777,HL7766,L956,2023-07-16 19:33,419.9,430.3,85.8,86.2,86.4,86.5,8155,8307
20487,777,HL7766,L956,2023-07-16 21:24,421.5,432.2,85.7,86.1,86.4,86.5,7390,7559
20594,777,HL7766,L723,2023-07-19 1:42,396,404.5,80.9,81.4,84.9,85,6494,6694
20596,777,HL7766,L723,2023-07-19 1:43,396.3,405.1,81,81.5,85,85.1,6536,6713
20608,777,HL7766,L724,2023-07-19 4:19,389.7,397.8,79.3,79.9,84.5,84.6,6359,6551
20609,777,HL7766,L724,2023-07-19 4:31,392.5,400.8,79.9,80.5,84.6,84.8,6432,6628
20630,777,HL7766,L177,2023-07-19 12:19,398.4,409.2,83.4,83.9,85.1,85.3,6574,6764
20636,777,HL7766,L177,2023-07-19 12:42,402.9,415.1,84.4,84.8,85.6,85.7,6901,7053
20645,777,HL7766,L178,2023-07-19 17:47,399.1,410.6,83.4,83.9,85.3,85.5,6714,6888
20652,777,HL7766,L178,2023-07-19 18:22,399.8,411.8,83.6,84.1,85.3,85.4,6716,6906
20667,777,HL7766,L897,2023-07-20 3:27,388.1,396.7,78.8,79.5,83.9,84,5947,6114
20671,777,HL7766,L897,2023-07-20 3:28,387.4,396.2,78.8,79.4,83.9,84,5930,6096
20680,777,HL7766,L898,2023-07-20 8:11,436.6,444.5,81.6,82.2,86.3,86.5,7938,8149
20682,777,HL7766,L898,2023-07-20 8:12,435.4,443.5,81.5,82.1,86.3,86.5,7911,8122
20747,777,HL7766,L407,2023-07-21 12:13,426,439.8,83.9,84.4,87,87.1,8414,8679
20768,777,HL7766,L407,2023-07-21 15:58,410.6,423.5,84.3,84.7,86.2,86.3,7571,7785
20772,777,HL7766,L408,2023-07-21 23:20,419.2,431.5,84.9,85.3,86.6,86.7,8093,8319
20797,777,HL7766,L408,2023-07-21 23:40,416,429.8,84.6,85.1,86.5,86.6,8018,8237
20853,777,HL7766,L955,2023-07-23 6:25,435.4,445.3,84.2,84.7,87.2,87.4,8755,8991
20877,777,HL7766,L955,2023-07-23 14:07,406.2,418.6,83.6,84.1,85.7,85.9,7096,7299
20884,777,HL7766,L956,2023-07-23 19:30,413.5,425.1,82.9,83.4,86,86.2,7625,7842
20909,777,HL7766,L956,2023-07-23 21:08,416.2,428.5,83.6,84,86.4,86.5,7732,7951
21036,777,HL7766,L955,2023-07-26 6:33,451.7,461.1,89,89.4,88,88.1,9450,9624
21058,777,HL7766,L955,2023-07-26 15:12,404.7,415.3,83.1,83.6,85.6,85.9,6872,7077
21068,777,HL7766,L956,2023-07-26 19:54,420.2,430.6,85.9,86.4,86.5,86.5,8308,8482
21096,777,HL7766,L956,2023-07-26 21:40,436.7,444.9,85.6,86.1,87.2,87.4,7853,8057
21152,777,HL7766,L741,2023-07-28 2:28,383.4,391.2,80.2,80.8,84.1,84.2,6334,6529
21156,777,HL7766,L741,2023-07-28 2:47,378.3,387,79.7,80.4,83.8,84,6160,6339
21165,777,HL7766,L742,2023-07-28 5:30,389.3,395.5,78.4,79.2,84.3,84.4,6541,6770
21169,777,HL7766,L742,2023-07-28 5:56,387.9,396.6,78.6,79.2,84.3,84.4,6544,6765
21183,777,HL7766,L407,2023-07-28 12:15,426.2,439.1,85.7,86.1,86.8,86.9,8083,8294
21198,777,HL7766,L407,2023-07-28 16:09,416,425.1,85.3,85.7,86.1,86.2,7386,7533
21202,777,HL7766,L408,2023-07-28 23:34,427.4,438,86,86.4,86.8,86.9,7904,8086
21227,777,HL7766,L408,2023-07-29 0:25,410.9,422,84.7,85.2,86,86.1,7486,7689
21234,777,HL7766,L615,2023-07-29 12:03,410.2,420.8,84.2,84.7,85.9,86,7239,7457
21241,777,HL7766,L615,2023-07-29 12:59,403,415.8,83.7,84.2,85.6,85.8,7021,7245
21249,777,HL7766,L616,2023-07-29 17:41,408.2,418.6,84.4,84.9,85.8,85.9,7038,7232
21257,777,HL7766,L616,2023-07-29 19:25,391.9,403.8,82.6,83.1,84.9,85,6522,6717
21353,777,HL7766,L957,2023-07-31 7:43,460.1,471.2,86.6,87,88,88.3,9174,9399
21380,777,HL7766,L957,2023-07-31 15:36,413.4,422.5,84.4,84.8,86,86.2,6759,6881
21388,777,HL7766,L958,2023-07-31 22:17,447.2,456.4,87.1,87.5,87.8,88,8709,8864
21417,777,HL7766,L958,2023-08-01 0:37,438.8,447.2,86.2,86.6,87.3,87.6,8044,8206
21462,777,HL7766,L741,2023-08-02 2:36,395.6,404.2,81.3,81.8,85,85.1,6614,6797
21464,777,HL7766,L741,2023-08-02 2:38,394.4,403,81.1,81.6,84.9,85,6563,6747
21477,777,HL7766,L742,2023-08-02 5:51,395.4,404,80.8,81.4,85.1,85.2,6729,6926
21481,777,HL7766,L742,2023-08-02 6:10,402.6,411.4,79.4,80,85.1,85.2,6738,6933
21495,777,HL7766,L615,2023-08-02 12:11,421.6,433.7,83.8,84.3,86.7,86.8,7862,8120
21502,777,HL7766,L615,2023-08-02 13:46,419.2,430.8,83,83.5,86.7,86.8,7799,8025
21512,777,HL7766,L616,2023-08-02 18:09,424.3,433.7,80.8,81.4,86.8,86.9,8505,8771
21521,777,HL7766,L616,2023-08-02 18:13,421.8,431.5,80.5,81.2,86.6,86.8,8416,8694
21626,777,HL7766,L742,2023-08-04 5:51,402.3,411.7,81.3,81.8,85.4,85.5,6801,6998
21632,777,HL7766,L407,2023-08-04 12:24,432.5,443.9,85.7,86.2,87.3,87.4,8560,8787
21652,777,HL7766,L407,2023-08-04 18:54,397.1,407.7,83.7,84.1,85.2,85.3,6965,7137
21655,777,HL7766,L408,2023-08-04 23:41,422.4,435.5,85,85.5,86.6,86.8,8215,8437
21683,777,HL7766,L408,2023-08-05 1:03,410.7,422.1,83.9,84.4,86,86.2,7754,7994
21727,777,HL7766,L741,2023-08-06 2:37,404.5,413,82.1,82.6,85.6,85.7,6814,6991
21729,777,HL7766,L741,2023-08-06 2:48,404.2,414.1,82.2,82.7,85.6,85.8,6849,7036
21737,777,HL7766,L742,2023-08-06 5:20,415.5,422.2,82,82.4,85.4,85.4,6630,6793
21742,777,HL7766,L742,2023-08-06 5:22,414,420.8,82,82.4,85.3,85.4,6627,6796
21763,777,HL7766,L615,2023-08-06 12:53,432.7,443.8,85.8,86.3,87,87.2,7631,7841
21770,777,HL7766,L615,2023-08-06 15:13,406.8,416.2,81.9,82.4,85.7,85.8,7309,7523
21776,777,HL7766,L616,2023-08-06 18:26,398.4,409,83.6,84.2,85,85.2,6700,6878
21786,777,HL7766,L616,2023-08-06 18:40,401.9,413.9,84.3,84.8,85.4,85.5,6839,7019
21916,777,HL7766,L855,2023-08-09 2:34,396.5,402.1,78,78.7,84.3,84.5,6922,7131
21919,777,HL7766,L855,2023-08-09 2:43,393.5,400.1,78.2,79,84.5,84.5,6966,7201
21943,777,HL7766,L177,2023-08-09 12:02,409.4,420.5,83.4,84,85.5,85.7,6422,6607
21947,777,HL7766,L177,2023-08-09 13:25,398.3,410.9,83.1,83.6,85.1,85.3,6372,6549
21957,777,HL7766,L178,2023-08-09 17:49,406.2,417.3,82.8,83.3,85.6,85.8,6949,7130
21964,777,HL7766,L178,2023-08-09 18:13,401,413.1,83.2,83.8,85.3,85.5,6715,6911
21979,777,HL7766,L897,2023-08-10 3:35,420.7,430.5,82.6,83.1,86.5,86.6,7105,7302
21982,777,HL7766,L897,2023-08-10 3:49,413.3,423.9,82.1,82.6,86.1,86.2,6898,7104
21989,777,HL7766,L898,2023-08-10 7:39,415.8,424.5,77.8,78.5,85.3,85.5,7316,7579
21992,777,HL7766,L898,2023-08-10 7:40,415.4,424.1,77.8,78.5,85.4,85.5,7313,7577
22206,777,HL7766,L615,2023-08-13 12:18,425.8,435.5,86.4,86.9,86.5,86.6,7289,7456
22212,777,HL7766,L615,2023-08-13 13:53,409.7,418.9,85.1,85.6,85.7,85.9,6972,7131
22221,777,HL7766,L616,2023-08-13 17:48,400.3,410.8,83.5,84,85.3,85.5,6847,7041
22231,777,HL7766,L616,2023-08-13 20:41,400,407.6,79.6,80.2,84.8,84.9,6543,6725
22240,777,HL7766,L893,2023-08-14 0:18,397.8,406.6,82,82.5,85.2,85.2,6569,6743
22241,777,HL7766,L893,2023-08-14 0:33,393.6,402.1,81.8,82.2,84.9,85,6467,6623
22379,777,HL7766,L171,2023-08-16 0:04,408.5,419.4,83.7,84.2,86,86.1,6954,7161
22380,777,HL7766,L171,2023-08-16 0:04,408.5,,83.7,,86,,6954,
22389,777,HL7766,L171,2023-08-16 0:28,401.8,413.5,82.9,83.3,85.5,85.7,6703,6903
22403,777,HL7766,L172,2023-08-16 5:01,410.2,420.6,84.1,84.7,85.8,86,6966,7162
22413,777,HL7766,L172,2023-08-16 6:37,409.6,418.2,84.6,85.1,85.6,85.8,6500,6647
22425,777,HL7766,L407,2023-08-16 12:12,435.8,445.7,85.4,85.9,87.2,87.4,8353,8586
22446,777,HL7766,L407,2023-08-16 19:22,388.6,397.5,82.5,83,84.6,84.8,6524,6740
22450,777,HL7766,L408,2023-08-16 23:27,425.6,437.9,85,85.5,86.8,87,8175,8399
22476,777,HL7766,L408,2023-08-17 0:17,411.4,422.9,84,84.5,86.1,86.2,7798,8038
22486,777,HL7766,L177,2023-08-17 11:50,410.3,419.2,84.2,84.7,85.7,85.8,6723,6905
22493,777,HL7766,L177,2023-08-17 12:13,405.7,415.1,84.1,84.7,85.5,85.7,6657,6842
22500,777,HL7766,L178,2023-08-17 17:35,414.8,423.2,86,86.4,85.9,86,7034,7178
22508,777,HL7766,L178,2023-08-17 19:16,407.6,418,83.4,83.9,85.6,85.9,6769,6982
22514,777,HL7766,L171,2023-08-18 0:17,408.9,419.3,84,84.6,85.6,85.8,6690,6880
22524,777,HL7766,L171,2023-08-18 1:29,393,402.1,83.1,83.7,84.8,85.1,6448,6650
22534,777,HL7766,L172,2023-08-18 5:49,414.6,424,86.1,86.6,85.9,86.1,7038,7185
22544,777,HL7766,L172,2023-08-18 7:32,399.1,407.8,83.7,84.2,85,85.2,6347,6498
22585,777,HL7766,L897,2023-08-19 3:02,395,403.5,82.2,82.7,85.1,85.3,6664,6880
22587,777,HL7766,L897,2023-08-19 3:13,394.4,403.6,82.3,82.9,85.1,85.3,6654,6874
22610,777,HL7766,L615,2023-08-19 12:03,411.8,421.9,84.1,84.6,86.1,86.2,7207,7434
22616,777,HL7766,L615,2023-08-19 12:12,410.7,421.4,84.3,84.8,85.9,86.1,7217,7446
22625,777,HL7766,L616,2023-08-19 17:47,404.5,414,83.6,84.2,85.3,85.5,6884,7087
22633,777,HL7766,L616,2023-08-19 19:04,389.8,398.8,82.3,82.8,84.7,84.9,6477,6662
22639,777,HL7766,L831,2023-08-19 23:54,395.3,403.2,79.3,80,84.8,84.9,6746,6963
22642,777,HL7766,L831,2023-08-20 0:11,403.6,412.2,77.1,77.8,84.5,84.7,6728,6953
22676,777,HL7766,L407,2023-08-20 12:04,430,440.3,85.7,86.1,87,87.1,8061,8265
22695,777,HL7766,L407,2023-08-20 13:54,410.7,421,84.2,84.7,86.1,86.2,7509,7751
22701,777,HL7766,L408,2023-08-20 23:36,413,423.3,84.3,84.8,86.1,86.3,7971,8198
22729,777,HL7766,L408,2023-08-21 1:05,419,429.1,86,86.4,86.3,86.4,7685,7852
22741,777,HL7766,L407,2023-08-21 12:14,421.3,431.8,85.3,85.7,86.6,86.7,7912,8110
22759,777,HL7766,L407,2023-08-21 18:52,387.9,395.7,83.5,84,84.5,84.6,6443,6591
22766,777,HL7766,L408,2023-08-21 23:39,406.1,416,83.5,84,85.7,85.9,7715,7952
22793,777,HL7766,L408,2023-08-21 23:49,409.5,419.8,84.3,84.8,86,86.1,7900,8136
22801,777,HL7766,L659,2023-08-22 12:37,410.6,419.1,84.9,85.3,85.8,85.9,7000,7163
22812,777,HL7766,L659,2023-08-22 14:39,394.3,402.9,83.1,83.6,84.9,85.1,6544,6730
22837,777,HL7766,L660,2023-08-23 3:34,415.3,424.9,85.2,85.6,86.1,86.3,7393,7559
22857,777,HL7766,L660,2023-08-23 4:03,405,414.7,84.4,84.8,85.6,85.8,7142,7320
22865,777,HL7766,L407,2023-08-23 12:14,427.1,435.8,87.1,87.5,86.9,87,7863,8034
22891,777,HL7766,L407,2023-08-23 18:30,384.9,392.3,83.1,83.6,84.4,84.5,6349,6504
22897,777,HL7766,L408,2023-08-23 23:38,414.1,425.6,84.1,84.6,86.2,86.4,7927,8141
22923,777,HL7766,L408,2023-08-24 0:05,420.9,432.6,85.9,86.3,86.4,86.6,7942,8119
22959,777,HL7766,L621,2023-08-24 23:41,404,413.1,84,84.5,85.3,85.5,6749,6942
22967,777,HL7766,L621,2023-08-24 23:57,401.3,412.3,84.2,84.6,85.3,85.4,6760,6936
22981,777,HL7766,L622,2023-08-25 5:00,408.9,416.9,82.3,82.8,86,86,7373,7571
22995,777,HL7766,L622,2023-08-25 7:19,389.7,401.1,81.8,82.2,84.8,85,6734,6934
23007,777,HL7766,L407,2023-08-25 12:24,428,438.6,86.7,87.1,87,87.1,8354,8529
23025,777,HL7766,L407,2023-08-25 19:53,391.6,403.4,82.6,83.1,84.7,85,6555,6762
23030,777,HL7766,L408,2023-08-25 23:31,419.7,432.1,84.4,84.9,86.5,86.7,8001,8216
23060,777,HL7766,L408,2023-08-25 23:56,422.6,435.3,85,85.5,86.7,86.8,8112,8331
23071,777,HL7766,L407,2023-08-26 12:10,426.6,438.3,85,85.5,86.9,87,8442,8686
23092,777,HL7766,L407,2023-08-26 19:14,410.3,420.5,85.7,86.1,85.7,85.9,6900,7048
